#OTU ID	HC-DS	HC-HD	HC-HX	HC-XY
EC:1.1.1.208	0.006616345940282	0.00716620037056	0.007792393040434	0.006712818618805
EC:1.1.1.21	0	5.45396505167414E-54	0	7.81528094490268E-54
EC:1.1.1.211	0	1.71411233804377E-123	0	2.45624410241206E-123
EC:1.1.1.215	0	19.0160532101438	680.793444473961	1477.00002435487
EC:1.1.1.216	0	8.68399677577462E-56	0	1.24437677697394E-55
EC:1.1.1.219	0.08811635231419	3.55223220572821	140.604194660319	0.322575547178504
EC:1.1.1.22	11017.5449893052	11808.2824962015	12371.5404002012	12364.7900175981
EC:1.1.1.220	0	2.13712559937162E-54	0	3.06240264016834E-54
EC:1.1.1.23	11257.8273238254	13146.457418138	12813.0003276769	12630.9614779544
EC:1.1.1.234	0	2.47240361005699E-122	0	3.54284060105148E-122
EC:1.1.1.239	0	4.25720012997206E-124	0	6.10037188342359E-124
EC:1.1.1.243	1.13679591292255E-11	2.18204157482777E-54	0.108766674668674	3.12676516610649E-54
EC:1.1.1.244	0	8.89610566834691E-127	0	1.2747710052218E-126
EC:1.1.1.25	11460.7585634519	13702.1202532988	12977.7373609085	13103.8857462218
EC:1.1.1.251	4.5946070410223	1.72762165609512	0.14085801095911	96.0996801244678
EC:1.1.1.252	0	2.82415212502487E-55	0	4.04688003665118E-55
EC:1.1.1.26	359.72002272009	1.18543200332283E-52	2.53737122616304	13.6127219299826
EC:1.1.1.261	420.139864743166	543.970000732162	7.62600323154539	10.7102566431446
EC:1.1.1.262	11942.0386155245	13792.2059348654	13860.6568928827	14531.0584635634
EC:1.1.1.264	0	22.6640819706234	0	196.426586534847
EC:1.1.1.267	11304.6678442915	13129.220425922	12842.5656871176	12857.3746685749
EC:1.1.1.27	8363.60162916842	8603.37028257984	8849.44697008211	8061.99161951651
EC:1.1.1.271	64.8842733921321	874.211162377838	95.8260001556229	492.085538504831
EC:1.1.1.272	0	1.00416769162939E-55	0	1.43892609349763E-55
EC:1.1.1.275	0	8.85851912014692E-55	2.23268580021962	1.2693850258261E-54
EC:1.1.1.276	0	6.34497905557885E-52	31.6	34.8
EC:1.1.1.28	12079.0040707448	15417.6439724037	13814.9609143233	13502.7308680499
EC:1.1.1.281	0.021915042902311	1.52770418167074E-40	0.120538074333665	2.18912979224071E-40
EC:1.1.1.282	0	1.79919160302503E-11	0	96.0000000000258
EC:1.1.1.284	8698.25093229974	10622.3963953849	10593.708945146	11300.6512221639
EC:1.1.1.286	0	2.79113176099664E-126	0	3.99956337449098E-126
EC:1.1.1.287	0	1.14325384033024E-54	0	1.63823014428321E-54
EC:1.1.1.289	0	3.29182058857602E-55	0	4.7170274243029E-55
EC:1.1.1.29	13745.723286313	16216.9602013516	15027.1203635465	13979.873412749
EC:1.1.1.290	9740.80999997953	11745.1799999779	11782.3199999759	11481.7599999792
EC:1.1.1.291	3.3217314219447	8.20553458856461E-58	0	1.17581534727774E-57
EC:1.1.1.292	0	9	0	1.58625208548788E-53
EC:1.1.1.298	0	3.22234363466386E-54	0	4.61747014645549E-54
EC:1.1.1.3	20978.2050671966	23556.1546987649	24707.9798799815	23826.6728803608
EC:1.1.1.30	1134.54174105999	2240.32233623897	1678.12976265004	2660.97529650649
EC:1.1.1.300	0	1.41107990371993E-40	0	2.02201256861599E-40
EC:1.1.1.301	0	1.10639402928713E-128	0	1.58541173122984E-128
EC:1.1.1.302	3.67779833178561	1.28943445046562E-10	0.341993530842346	3.0289764757081E-54
EC:1.1.1.303	349.725764220319	521.696044900469	659.108287191512	1540.97011475507
EC:1.1.1.304	3089.54153121269	3264.32938290241	4250.27803954932	4200.07140566797
EC:1.1.1.305	0	29.8449747711491	0	130.562078167676
EC:1.1.1.306	0	6.176191296117E-54	1.09345752557463	8.85019791863178E-54
EC:1.1.1.307	0	3.80997684365745E-54	0	5.45952149392973E-54
EC:1.1.1.308	1783.75100323027	1844.95502152419	1991.83180684202	1715.03589631155
EC:1.1.1.309	0	6.11631516121569E-129	0	8.76439817262773E-129
EC:1.1.1.31	20061.1922299885	23187.7981643734	23725.2002407311	22993.1951279844
EC:1.1.1.310	0	4.26488314913504E-51	19.9921394563022	67.95
EC:1.1.1.311	0	5.03646500752101E-57	0	7.21702259365702E-57
EC:1.1.1.312	0	1.40914685211345E-48	68	2.01924259461679E-48
EC:1.1.1.313	876.894498384864	2140.62940176489	905.165319293807	1288.17978844908
EC:1.1.1.316	0	3.06230975420578E-54	0.019963903006624	4.38814896000986E-54
EC:1.1.1.320	4.30088831119178	2.33763479790335E-48	6.42070981181676	3.34972309486794E-48
EC:1.1.1.325	0	2.60315119447661E-54	0	3.7301958729363E-54
EC:1.1.1.327	0	5.13939327234398E-123	0	7.36451406071656E-123
EC:1.1.1.328	0	1.01933071149528E-48	1.89123613840382	1.46065400321144E-48
EC:1.1.1.329	0	6.34948940038798E-56	0	9.09852612742385E-56
EC:1.1.1.330	0	4.26260792250113E-126	0	6.10812100126832E-126
EC:1.1.1.333	0	2.2837190821091E-54	2.63422860007321	3.27246435516474E-54
EC:1.1.1.335	1300.47928856954	1428.18291772844	1531.73297002031	1319.46884498546
EC:1.1.1.336	7984.22174921272	8694.74154702251	9414.74732763373	8212.716683706
EC:1.1.1.337	0	7.72857617645396E-56	0	1.10746940163338E-55
EC:1.1.1.338	0	1.82559309851941E-51	19.3183188508601	67.95
